192.168.143.146 M, motorc_uq
39.50000302575063,0.82972884
39.66666970518418,0.8190319
39.83333638461772,0.83028406
40.00000306405127,0.8202305
40.16666974348482,0.8356302
40.333336422918364,0.8192811
40.50000310235191,0.83503973
40.66666978178546,0.8174891
40.833336461219005,0.8304562
41.00000314065255,0.8137023
41.1666698200861,0.8311375
41.333336499519646,0.8334835
41.50000317895319,0.83806044
41.66666985838674,0.81382006
41.83333653782029,0.83632684
42.000003217253834,0.82231426
42.16666989668738,0.8381459
42.33333657612093,0.82675266
42.500003255554475,0.8338226
42.66666993498802,0.8265363
42.83333661442157,0.8256852
43.000003293855116,0.8176234
43.16666997328866,0.86645997
43.33333665272221,0.8254778
43.50000333215576,0.8634916
43.666670011589304,0.818508
43.83333669102285,0.8562575
44.0000033704564,0.8117201
44.166670049889944,0.86067873
44.33333672932349,0.8173561
44.50000340875704,0.8439677
44.666670088190585,0.8200983
44.83333676762413,0.8428695
45.00000344705768,0.81502837
45.166670126491226,0.82520634
45.33333680592477,0.8136048
45.50000348535832,0.8556579
45.66667016479187,0.8079272
45.833336844225414,0.83724177
46.00000352365896,0.80972165
46.16667020309251,0.82161677
46.333336882526055,0.8136296
46.5000035619596,0.82735515
46.66667024139315,0.8134375
46.833336920826696,0.8450347
47.00000360026024,0.8092603
47.16667027969379,0.831136
47.33333695912734,0.8216503
47.500003638560884,0.83811176
47.66667031799443,0.81477183
47.83333699742798,0.8188094
48.000003676861525,0.81809825
48.16667035629507,0.81390125
48.33333703572862,0.8035455
48.500003715162165,0.83799434
48.66667039459571,0.81095356
48.83333707402926,0.8303439
49.000003753462806,0.8211803
49.16667043289635,0.8194971
49.3333371123299,0.80644107
49.50000379176345,0.81942624
49.666670471196994,0.80775726
49.83333715063054,0.8381069
50.00000383006409,0.80743504
50.166670509497635,0.8167032
50.33333718893118,0.8097229
50.50000386836473,0.8233746
50.666670547798276,0.8018043
50.83333722723182,0.8196937
51.00000390666537,0.8032352
51.16667058609892,0.8195853
51.333337265532464,0.8114468
51.50000394496601,0.8049191
51.66667062439956,0.8086489
51.833337303833105,0.8272836
52.00000398326665,0.8096167
52.1666706627002,0.8249199
52.333337342133746,0.8015896
52.50000402156729,0.82422
52.66667070100084,0.808291
52.833337380434386,0.82590777
53.00000405986793,0.8181567
53.16667073930148,0.8173723
53.33333741873503,0.8114588
53.500004098168574,0.821393
53.66667077760212,0.80511785
53.83333745703567,0.80327857
54.000004136469215,0.8025715
54.16667081590276,0.8261645
54.33333749533631,0.8048381
54.500004174769856,0.82858247
54.6666708542034,0.8074676
54.83333753363695,0.8276831
55.0000042130705,0.80933785
55.166670892504044,0.8294605
55.33333757193759,0.8114354
55.50000425137114,0.8137873
55.666670930804685,0.8075545
55.83333761023823,0.83060753
56.00000428967178,0.8039778
56.166670969105326,0.82805276
56.33333764853887,0.80474496
56.50000432797242,0.82983375
56.66667100740597,0.80010146
56.83333768683951,0.8209915
57.00000436627306,0.8037174
57.16667104570661,0.8138812
57.333337725140154,0.79974896
57.5000044045737,0.81529766
57.66667108400725,0.8022078
57.833337763440795,0.81285435
58.00000444287434,0.80714214
58.16667112230789,0.81544906
58.333337801741436,0.79681
58.50000448117498,0.8158171
58.66667116060853,0.80378914
58.83333784004208,0.81175154
59.000004519475624,0.79951876
59.16667119890917,0.81192833
59.33333787834272,0.80063784
59.500004557776265,0.80830294
59.66667123720981,0.7993265
59.83333791664336,0.8054878
60.000004596076906,0.80509514
60.16667127551045,0.80778366
60.333337954944,0.80271935
60.50000463437755,0.8029246
60.666671313811094,0.8024823
60.83333799324464,0.81017965
61.00000467267819,0.79967636
61.166671352111734,0.80714685
61.33333803154528,0.80418324
61.50000471097883,0.80119747
61.666671390412375,0.80990434
61.83333806984592,0.8032834
62.00000474927947,0.8079777
62.166671428713016,0.8008959
62.33333810814656,0.8009946
62.50000478758011,0.8087807
62.66667146701366,0.80341
62.833338146447204,0.8015323
63.00000482588075,0.80244106
63.1666715053143,0.8044296
63.333338184747845,0.80154836
63.50000486418139,0.8012383
63.66667154361494,0.7982973
63.833338223048486,0.81059325
64.00000490248203,0.80522823
64.16667158191558,0.81084514
64.33333826134913,0.8052892
64.50000494078267,0.80279696
64.66667162021622,0.8096323
64.83333829964977,0.81135416
65.00000497908331,0.8059381
65.16667165851686,0.8063283
65.33333833795041,0.80716205
65.50000501738396,0.8128037
65.6666716968175,0.8118364
65.83333837625105,0.82408917
66.0000050556846,0.8051493
66.16667173511814,0.81550944
66.33333841455169,0.8083539
66.50000509398524,0.8181997
66.66667177341878,0.81280625
66.83333845285233,0.8098993
67.00000513228588,0.8038385
67.16667181171943,0.8173939
67.33333849115297,0.8141153
67.50000517058652,0.8130804
67.66667185002007,0.812142
67.83333852945361,0.82523525
68.00000520888716,0.8148854
68.1666718883207,0.8124058
68.33333856775425,0.81301546
68.5000052471878,0.8235872
68.66667192662135,0.81536
68.8333386060549,0.8138274
69.00000528548844,0.8170931
69.16667196492199,0.8125689
69.33333864435554,0.81342685
69.50000532378908,0.81544346
69.66667200322263,0.8149343
69.83333868265618,0.8178235
70.00000536208972,0.81949764
70.16667204152327,0.81940734
70.33333872095682,0.8180064
70.50000540039036,0.81668776
70.66667207982391,0.8217385
70.83333875925746,0.813398
71.000005438691,0.8121537
71.16667211812455,0.8290587
71.3333387975581,0.81564134
71.50000547699165,0.83310497
71.6666721564252,0.82336915
71.83333883585874,0.82967484
72.00000551529229,0.8118843
72.16667219472583,0.8367201
72.33333887415938,0.82289076
72.50000555359293,0.82404697
72.66667223302647,0.8213253
72.83333891246002,0.8265363
73.00000559189357,0.8176015
73.16667227132712,0.8283857
73.33333895076066,0.81480074
73.50000563019421,0.82939786
73.66667230962776,0.82010627
73.8333389890613,0.82694525
74.00000566849485,0.81412673
74.1666723479284,0.82368183
74.33333902736194,0.81380576
74.50000570679549,0.8148528
74.66667238622904,0.81761223
74.83333906566259,0.8171351
75.00000574509613,0.82106215
75.16667242452968,0.831429
75.33333910396323,0.8223713
75.50000578339677,0.82501805
75.66667246283032,0.81823385
75.83333914226387,0.816293
76.00000582169741,0.8227017
76.16667250113096,0.8264536
76.33333918056451,0.8116218
76.50000585999805,0.8168827
76.6666725394316,0.8142117
76.83333921886515,0.82441264
77.0000058982987,0.8166156
77.16667257773224,0.81437427
77.33333925716579,0.82188654
77.50000593659934,0.81492716
77.66667261603288,0.8212285
77.83333929546643,0.83072436
78.00000597489998,0.82098854
78.16667265433352,0.8212037
78.33333933376707,0.82552433
78.50000601320062,0.82651
78.66667269263417,0.8182626
78.83333937206771,0.8216334
79.00000605150126,0.8242329
79.1666727309348,0.82209146
79.33333941036835,0.82325256
79.5000060898019,0.82244915
79.66667276923545,0.81772673
79.833339448669,0.8231184
80.00000612810254,0.82272035
80.16667280753609,0.8250469
80.33333948696963,0.8278182
80.50000616640318,0.82899356
80.66667284583673,0.82553524
80.83333952527028,0.8226154
81.00000620470382,0.82251734
81.16667288413737,0.81929463
81.33333956357092,0.82207364
81.50000624300446,0.82506096
81.66667292243801,0.8244025
81.83333960187156,0.83062273
82.0000062813051,0.8200363
82.16667296073865,0.83803535
82.3333396401722,0.81946635
82.50000631960575,0.82866883
82.66667299903929,0.8244753
82.83333967847284,0.82798976
83.00000635790639,0.82535625
83.16667303733993,0.8335112
83.33333971677348,0.8293826
83.50000639620703,0.83958733
83.66667307564057,0.8215022
83.83333975507412,0.83049
84.00000643450767,0.81953114
84.16667311394121,0.8395313
84.33333979337476,0.8318361
84.50000647280831,0.8231154
84.66667315224186,0.81933767
84.8333398316754,0.8270027
85.00000651110895,0.82539046
85.1666731905425,0.8353249
85.33333986997604,0.81519985
85.50000654940959,0.8247378
85.66667322884314,0.8180788
85.83333990827668,0.8228677
86.00000658771023,0.8086551
86.16667326714378,0.8246014
86.33333994657733,0.8019895
86.50000662601087,0.83475816
86.66667330544442,0.80602884
86.83333998487797,0.8304816
87.00000666431151,0.8027081
87.16667334374506,0.82023185
87.33334002317861,0.80808765
87.50000670261215,0.8135317
87.6666733820457,0.79209226
87.83334006147925,0.8183195
88.0000067409128,0.7915197
88.16667342034634,0.8224822
88.33334009977989,0.7931116
88.50000677921344,0.82738674
88.66667345864698,0.79189783
88.83334013808053,0.8190393
89.00000681751408,0.79385877
89.16667349694762,0.8165097
89.33334017638117,0.8015634
89.50000685581472,0.8203747
89.66667353524826,0.79720974
89.83334021468181,0.8150035
90.00000689411536,0.7972729
90.1666735735489,0.8213302
90.33334025298245,0.7990161
90.500006932416,0.81798023
90.66667361184955,0.8038018
90.8333402912831,0.81796986
91.00000697071664,0.795964
91.16667365015019,0.8211144
91.33334032958373,0.7905208
91.50000700901728,0.82221633
91.66667368845083,0.7922167
91.83334036788438,0.8193308
92.00000704731792,0.7983223
92.16667372675147,0.81879514
92.33334040618502,0.8051091
92.50000708561856,0.82245654
92.66667376505211,0.7888564
92.83334044448566,0.8158063
93.0000071239192,0.7910942
93.16667380335275,0.8180022
93.3333404827863,0.80252755
93.50000716221984,0.8117463
93.66667384165339,0.79952383
93.83334052108694,0.8125683
94.00000720052049,0.78693885
94.16667387995403,0.81143725
94.33334055938758,0.7981845
94.50000723882113,0.81299925
94.66667391825467,0.7988272
94.83334059768822,0.8224957
95.00000727712177,0.8012226
95.16667395655531,0.8205536
95.33334063598886,0.78903836
95.50000731542241,0.82167804
95.66667399485596,0.797201
95.8333406742895,0.8209717
96.00000735372305,0.8048568
96.1666740331566,0.8095464
96.33334071259014,0.79636943
96.50000739202369,0.8174532
96.66667407145724,0.8049004
96.83334075089078,0.8200558
97.00000743032433,0.79571176
97.16667410975788,0.82123935
97.33334078919142,0.8022763
97.50000746862497,0.8289657
97.66667414805852,0.8034373
97.83334082749207,0.8143341
98.00000750692561,0.8077737
98.16667418635916,0.81467915
98.3333408657927,0.7999649
98.50000754522625,0.822257
98.6666742246598,0.8037638
98.83334090409335,0.8101263
99.0000075835269,0.8117104
99.16667426296044,0.805235
99.33334094239399,0.8112513
99.50000762182754,0.8088025
99.66667430126108,0.8093422
99.83334098069463,0.80030036
100.00000766012818,0.8119165
100.16667433956172,0.8160005
100.33334101899527,0.81401926
100.50000769842882,0.80906236
100.66667437786236,0.81402487
100.83334105729591,0.8064839
101.00000773672946,0.809556
101.166674416163,0.80907035
101.33334109559655,0.8065413
101.5000077750301,0.80691355
101.66667445446365,0.80244696
101.83334113389719,0.8065122
102.00000781333074,0.8092209
102.16667449276429,0.81401867
102.33334117219783,0.8097691
102.50000785163138,0.8126761
102.66667453106493,0.8122911
102.83334121049847,0.8097332
103.00000788993202,0.81077373
103.16667456936557,0.8043856
103.33334124879912,0.80702597
103.50000792823266,0.8114534
103.66667460766621,0.8059783
103.83334128709976,0.808395
104.0000079665333,0.8120253
104.16667464596685,0.8082991
104.3333413254004,0.81145424
104.50000800483394,0.8139797
104.66667468426749,0.80792785
104.83334136370104,0.8132561
105.00000804313459,0.80684716
105.16667472256813,0.81522596
105.33334140200168,0.8131956
105.50000808143523,0.8072939
105.66667476086877,0.8166514
105.83334144030232,0.8055985
106.00000811973587,0.8039357
106.16667479916941,0.8221491
106.33334147860296,0.8130039
106.50000815803651,0.80976003
106.66667483747005,0.8170743
106.8333415169036,0.81391114
107.00000819633715,0.82663566
107.1666748757707,0.8152343
107.33334155520424,0.8200286
107.50000823463779,0.82118803
107.66667491407134,0.8190195
107.83334159350488,0.8169783
108.00000827293843,0.81793636
108.16667495237198,0.81570995
108.33334163180552,0.8226001
108.50000831123907,0.8225167
108.66667499067262,0.82352364
108.83334167010617,0.8198572
109.00000834953971,0.8204271
109.16667502897326,0.8258756
109.3333417084068,0.8295435
109.50000838784035,0.8199369
109.6666750672739,0.822821
109.83334174670745,0.8130993
110.000008426141,0.82386863
110.16667510557454,0.82226086
110.33334178500809,0.8251153
110.50000846444163,0.8194011
110.66667514387518,0.8253418
110.83334182330873,0.8250898
111.00000850274228,0.8216767
111.16667518217582,0.81725097
111.33334186160937,0.82229227
111.50000854104292,0.8190006
111.66667522047646,0.81703734
111.83334189991001,0.82066286
112.00000857934356,0.82175076
112.1666752587771,0.81781876
112.33334193821065,0.82496864
112.5000086176442,0.81408536
112.66667529707775,0.82639384
112.83334197651129,0.826902
113.00000865594484,0.8153258
113.16667533537839,0.8221271
113.33334201481193,0.81321704
113.50000869424548,0.82878983
113.66667537367903,0.8249185
113.83334205311257,0.81973696
114.00000873254612,0.812649
114.16667541197967,0.8134203
114.33334209141321,0.81042844
114.50000877084676,0.8160213
114.66667545028031,0.8167648
114.83334212971386,0.8340322
115.0000088091474,0.812802
115.16667548858095,0.8294667
115.3333421680145,0.81103176
115.50000884744804,0.82028794
115.66667552688159,0.80984867
115.83334220631514,0.8139852
116.00000888574868,0.80988455
116.16667556518223,0.82467806
116.33334224461578,0.80554533
116.50000892404933,0.83117145
116.66667560348287,0.81616867
116.83334228291642,0.81992525
117.00000896234997,0.79948586
117.16667564178351,0.8195195
117.33334232121706,0.8049596
117.5000090006506,0.81910163
117.66667568008415,0.809255
117.8333423595177,0.8211109
118.00000903895125,0.8096863
118.1666757183848,0.82773304
118.33334239781834,0.8085246
118.50000907725189,0.8215786
118.66667575668544,0.8024253
118.83334243611898,0.822649
119.00000911555253,0.8127993
119.16667579498608,0.8257368
119.33334247441962,0.8153433
119.50000915385317,0.82557845
119.66667583328672,0.8081197
119.83334251272026,0.8195414
120.00000919215381,0.8190339
120.16667587158736,0.8168918
120.3333425510209,0.82285404
120.50000923045445,0.8209658
120.666675909888,0.8134507
120.83334258932155,0.81938535
121.0000092687551,0.80267364
121.16667594818864,0.82372963
121.33334262762219,0.8123977
121.50000930705573,0.8295053
121.66667598648928,0.81588864
121.83334266592283,0.8289927
122.00000934535637,0.8114312
122.16667602478992,0.82893264
122.33334270422347,0.81762594
122.50000938365702,0.82474464
122.66667606309056,0.8208242
122.83334274252411,0.82131547
123.00000942195766,0.8137773
123.1666761013912,0.82486206
123.33334278082475,0.81801295
123.5000094602583,0.82582533
123.66667613969184,0.81328434
123.83334281912539,0.8276531
124.00000949855894,0.8192507
124.16667617799249,0.8303035
124.33334285742603,0.81363046
124.50000953685958,0.83007264
124.66667621629313,0.8128719
124.83334289572667,0.8256897
125.00000957516022,0.815437
125.16667625459377,0.8210016
125.33334293402731,0.8152064
125.50000961346086,0.82731956
125.66667629289441,0.806032
125.83334297232796,0.8297475
126.0000096517615,0.81209195
126.16667633119505,0.8151498
126.3333430106286,0.82274395
126.50000969006214,0.828517
126.66667636949569,0.8103429
126.83334304892924,0.8324835
127.00000972836278,0.81406415
127.16667640779633,0.82942104
127.33334308722988,0.8165673
127.50000976666342,0.8650136
127.66667644609697,0.8105688
127.83334312553052,0.8493744
128.00000980496407,0.81404525
128.1666764843976,0.83826125
128.33334316383116,0.81745124
128.5000098432647,0.8484346
128.66667652269825,0.81057245
128.8333432021318,0.8475576
129.00000988156535,0.80506545
129.1666765609989,0.83303356
129.33334324043244,0.8005284
129.500009919866,0.8319817
129.66667659929954,0.80548096
129.83334327873308,0.8272279
130.00000995816663,0.81114304
130.16667663760018,0.8277133
130.33334331703372,0.804038
130.50000999646727,0.83819795
130.66667667590082,0.80612206
130.83334335533436,0.84026694
131.0000100347679,0.8076282
131.16667671420146,0.83951473
131.333343393635,0.7988651
131.50001007306855,0.8354245
131.6666767525021,0.80472994
131.83334343193565,0.8261937
132.0000101113692,0.8113127
132.16667679080274,0.81835306
132.3333434702363,0.8134298
132.50001014966983,0.8150394
132.66667682910338,0.8028895
132.83334350853693,0.8159158
133.00001018797047,0.79934293
133.16667686740402,0.80617225
133.33334354683757,0.81672776
133.50001022627112,0.8291522
133.66667690570466,0.80320716
133.8333435851382,0.80832213
134.00001026457176,0.8077605
134.1666769440053,0.83306086
134.33334362343885,0.80324316
134.5000103028724,0.8144566
134.66667698230594,0.8068801
134.8333436617395,0.8273003
135.00001034117304,0.8107198
135.16667702060658,0.7999164
135.33334370004013,0.8034575
135.50001037947368,0.83257234
135.66667705890723,0.814046
135.83334373834077,0.8161638
136.00001041777432,0.80375934
136.16667709720787,0.8150356
136.3333437766414,0.7988726
136.50001045607496,0.8098941
136.6666771355085,0.8042289
136.83334381494205,0.81540143
137.0000104943756,0.80276597
137.16667717380915,0.8291283
137.3333438532427,0.8050757
137.50001053267624,0.81245184
137.6666772121098,0.8146742
137.83334389154334,0.8300681
138.00001057097688,0.806826
138.16667725041043,0.8183824
138.33334392984398,0.80862594
138.50001060927752,0.8227592
138.66667728871107,0.8098881
138.83334396814462,0.8304309
139.00001064757816,0.7984086
139.1666773270117,0.83014005
139.33334400644526,0.80979216
139.5000106858788,0.8333068
139.66667736531235,0.8112112
139.8333440447459,0.826944
140.00001072417945,0.8022093
140.166677403613,0.8189312
140.33334408304654,0.797128
140.5000107624801,0.84094703
140.66667744191363,0.8040419
140.83334412134718,0.8253022
141.00001080078073,0.8056464
141.16667748021428,0.8247035
141.33334415964782,0.80240905
141.50001083908137,0.8211906
141.66667751851492,0.7976424
141.83334419794846,0.82511985
142.000010877382,0.801812
142.16667755681556,0.8164362
142.3333442362491,0.7974905
142.50001091568265,0.83053637
142.6666775951162,0.79759014
142.83334427454975,0.8188059
143.0000109539833,0.8002755
143.16667763341684,0.81379586
143.3333443128504,0.7994586
143.50001099228393,0.80978084
143.66667767171748,0.79749984
143.83334435115103,0.81439316
144.00001103058457,0.8069628
144.16667771001812,0.81032926
144.33334438945167,0.8026212
144.50001106888521,0.80259657
144.66667774831876,0.8007747
144.8333444277523,0.79286015
145.00001110718586,0.7975386
145.1666777866194,0.8008199
145.33334446605295,0.8010861
145.5000111454865,0.7979165
145.66667782492004,0.79844487
145.8333445043536,0.80223227
146.00001118378714,0.8007872
146.16667786322068,0.80199295
146.33334454265423,0.80265397
146.50001122208778,0.7998284
146.66667790152133,0.80059934
146.83334458095487,0.8013596
147.00001126038842,0.8017893
147.16667793982197,0.8026233
147.3333446192555,0.79582465
147.50001129868906,0.8066757
147.6666779781226,0.80176204
147.83334465755615,0.80875355
148.0000113369897,0.80141747
148.16667801642325,0.81114966
148.3333446958568,0.8090674
148.50001137529034,0.8071322
148.6666780547239,0.80694854
148.83334473415744,0.8118084
149.00001141359098,0.80696774
149.16667809302453,0.80991066
149.33334477245808,0.8121128
149.50001145189162,0.8174493
149.66667813132517,0.8106595
149.83334481075872,0.8171932
150.00001149019226,0.8117039
150.1666781696258,0.8160944
150.33334484905936,0.81156754
150.5000115284929,0.8223157
150.66667820792645,0.81253153
150.83334488736,0.8205539
151.00001156679355,0.8190118
151.1666782462271,0.81870574
151.33334492566064,0.813323
151.5000116050942,0.82645655
151.66667828452773,0.82133025
151.83334496396128,0.82358956
152.00001164339483,0.8176116
152.16667832282837,0.82742757
152.33334500226192,0.8192173
152.50001168169547,0.82348865
152.66667836112902,0.82575554
152.83334504056256,0.8248951
153.0000117199961,0.8203807
153.16667839942966,0.8238288
153.3333450788632,0.8253906
153.50001175829675,0.8265096
153.6666784377303,0.8219498
153.83334511716384,0.8271853
154.0000117965974,0.8237134
154.16667847603094,0.82890904
154.33334515546449,0.8285681
154.50001183489803,0.82023966
154.66667851433158,0.8179842
154.83334519376513,0.83137214
155.00001187319867,0.8206532
155.16667855263222,0.839441
155.33334523206577,0.8238075
155.5000119114993,0.8344469
155.66667859093286,0.8228444
155.8333452703664,0.8284917
156.00001194979995,0.82999384
156.1666786292335,0.8454541
156.33334530866705,0.8184945
156.5000119881006,0.8374406
156.66667866753414,0.81813407
156.8333453469677,0.8342009
157.00001202640124,0.82290566
157.16667870583478,0.828755
157.33334538526833,0.81751776
157.50001206470188,0.82819116
157.66667874413542,0.81623816
157.83334542356897,0.8289203
158.00001210300252,0.8187071
158.16667878243607,0.8275749
158.3333454618696,0.81441486
158.50001214130316,0.8294929
158.6666788207367,0.82309496
158.83334550017025,0.8283415
159.0000121796038,0.81666267
159.16667885903735,0.8259665
159.3333455384709,0.8250718
159.50001221790444,0.8187119
159.666678897338,0.8188622
159.83334557677153,0.81914294
160.00001225620508,0.8165098
160.16667893563863,0.82102156
160.33334561507218,0.80796456
160.50001229450572,0.8223407
160.66667897393927,0.81744176
160.83334565337282,0.817382
161.00001233280636,0.8196959
161.1666790122399,0.8148162
161.33334569167346,0.81203103
161.500012371107,0.80571055
161.66667905054055,0.82356936
161.8333457299741,0.8189765
162.00001240940765,0.8250214
162.1666790888412,0.8148623
162.33334576827474,0.8234237
162.5000124477083,0.8140433
162.66667912714183,0.81431127
162.83334580657538,0.8156203
163.00001248600893,0.82660455
163.16667916544247,0.8068879
163.33334584487602,0.81254995
163.50001252430957,0.8155018
163.66667920374312,0.8162306
163.83334588317666,0.81449485
164.0000125626102,0.8193032
164.16667924204376,0.81774
164.3333459214773,0.8211682
164.50001260091085,0.8183914
164.6666792803444,0.8181892
164.83334595977794,0.8109921
165.0000126392115,0.8192833
165.16667931864504,0.8178251
165.33334599807858,0.82186466
165.50001267751213,0.8258601
165.66667935694568,0.81454974
165.83334603637923,0.820787
166.00001271581277,0.822313
166.16667939524632,0.8186644
166.33334607467987,0.8196
166.5000127541134,0.8327061
166.66667943354696,0.81590384
